review_uid,destination,pool,stars,text_clean,aspecto,label
gm_60494547661abde5,Reserva Nacional de Paracas,B_minado,2,"La playa bonita limpia zona mar, rompientes, mas control en la zona de sombrilla y camping, muy pocos son capaces de dejar limpio el espacio, para que puedan usarlo, control a las personas con exesos de licor en la noche, perturban la tranquilidad de otras personas, si no toman medidas, se. Convertirá en otro agua dulce!!.",atractivos,positivo
gm_e23913e7bf28d5bc,Reserva Nacional de Paracas,B_minado,3,"La experiencia fue genial, pero los S.S. H.H son un ascooo. Que pena por que es zona de reserva",atractivos,positivo
gm_392264fe8077ba0c,Reserva Nacional de Paracas,B_minado,4,Linda pero los domingos son terribles la gente ensucia mucho el lugar. Por favor cuidemos nuestro medio ambiente. Amplio estacionamiento. Las personas que atienden son muy buenas y serviciales,atractivos,positivo
gm_99912bf8dd0b90dc,Reserva Nacional de Paracas,B_minado,3,La reserva nacional de Paracas es espectacular. Podrían invertir un poco más en infraestructura para atraer más turismo. Se debería incentivar el turismo ecológico de bajo impacto ambiental.,atractivos,positivo
gm_08cbb584e8d25c83,Reserva Nacional de Paracas,B_minado,3,"Todo bien excepto por el cobro de la sombrilla el cobro es de S/. 20 soles ?? y cuando llegamos nunca vimos al Sr. que da se supone esta atento a darte ese servicio para abrir la sombrilla ya que las encuentras cerrada, estuvimos 3 hras y nosotros como es correcto nos acercamos a su lugar para realizar el pago y nos dijo es el servicio que se cobra, pero de que habla si nosotros mismas nos servimos ;O( malaso.",atractivos,ausente
gm_f9727a254c758c0e,Reserva Nacional de Paracas,B_minado,5,"Stunning incredible nature! One of my favourite locations to kite, there are so many places to kitesurf with flat water, waves in complety uncrowded waters!",atractivos,positivo
gm_84cb3bf37c4256ab,Reserva Nacional de Paracas,B_minado,2,Deberían las autoridades encargadas con sernanp mantener limpias las playas y cuidar la fauna marina de la zona o con tanto ingreso 💲deberían hasta crear un albergue,atractivos,ausente
gm_31deb2db1f7f60b7,Reserva Nacional de Paracas,B_minado,2,"Una playa cristalina para compartir en familia, solo deben tomar en cuenta estos consejos: 1. No ir los fines de semana porque va mucha gente y no conseguiras espacio para acomodarte, ademas que el agua se vuelve reboltosa. 2. No llevar mascotas 3. No llevae bebidas alcoholicas ni frutas 4. No llevar envases de plasticos 5. No llevar cornetas de musica 6. No tienen duchas Es un lugar ideal para disfrutar entre semana",atractivos,positivo
gm_b9ebca4cf5ec35df,Reserva Nacional de Paracas,B_minado,2,"No vale la pena visitar esta reserva en tour, si puedes ir por tu cuenta mejor. Vista 1 playa vistas todas",atractivos,negativo
gm_19fed52d2bacb89f,Reserva Nacional de Paracas,B_minado,3,Entrada 11 soles.Bonita playa pero concurrida.Se encuentra en la Reserva por lo tanto deben cuidarlo.Lleven sus desperdicios a casa.,atractivos,positivo
gm_40aa0348915d3eae,Reserva Nacional de Paracas,B_minado,3,Muy buena playa. Todo muy tranquilo muy limpio . hay contenedores de basura . El único inconveniente es el servicio higiénico arriba ... Te cobran 2 soles !! Por usar el servicio no hay agua en los servicios higiénicos. No hay cambiadores. Nada y aún así te cobran 2 soles no es mucho pero me parece exceso cuando ya pagaste 10.00 soles para ingresar a la reserva de paracas. Y por persona.. Nosotros eramos 22 personas,atractivos,positivo
gm_30244be1815eb3e8,Reserva Nacional de Paracas,B_minado,5,"El mar es muy limpio y lindo. Esta playa vale la pena ser visitada, apesar de la lejanía. Lo único que pueden mejorar es la atención en los bañeros y vestidores. Para los 2 soles que cobran para entrar al baño, no vale la pena pues los inodoros no tienen mantenimiento, ni los vestidores que no cuentan con luz.",atractivos,positivo
gm_42a45b9e9d7ed8d3,Reserva Nacional de Paracas,B_minado,5,"Es una playa muy hermosa, se recomienda ir en días particulares para evitar la gran cantidad de gente que van los sábados y Domingos. No es necesario irse al puerto Chaco para pagar em impuesto Sernanp. Si vas Domingo, ve muy temprano para que encuentres espacio, de igual forma, no se llena tanto como otras playas, y si se puede nadar tranquilamente.",atractivos,positivo
gm_55a85085d2e01deb,Reserva Nacional de Paracas,B_minado,5,Hermoso Visitarlo en un horario intermedio Ni tan temprano Ni tan tarde El frío es terrible al retorno.,atractivos,positivo
gm_374f3ac1704c8afe,Reserva Nacional de Paracas,B_minado,5,"Muy bonito el paseo. Todo bien cuidado, solo me parece muy caro el impuesto.",atractivos,positivo
gm_2fe765dc1d245733,Reserva Nacional de Paracas,B_minado,3,"We stayed at the Aranwa Resorts, and Spa, Paracas, Peru for two nights in May, 2018. The suite given to us was quite spacious and had a balcony overlooking the Paracas Bay. Even though the hotel is located on a sprawling area, there was no coffee maker or kettle in the room, the refrigerator was missing even though there was space in the modular unit in the suite. There was no running hot water in the room on the second day of our stay. We informed the front desk of the issue, but they did not rectify the problem satisfactory to us. Also no one speaks even simple English and communication with the hotel staff was a major issue. Based on the above we are giving a 3 star rating inspite of the resort having fantastic facilities.",atractivos,ausente
gm_af69c6147e116088,Reserva Nacional de Paracas,B_minado,3,"De verdad que el agua es Súper Fría, es muy bonito y de fantasía, pero el agua de la playa es helada",atractivos,positivo
gm_8b5640662277a1b2,Reserva Nacional de Paracas,B_minado,2,"Falta mejorar los servicios, el cobro por el ingreso a las islas ballestas puede ser, pero para el ingreso a las playas no, ya que las playas tenemos derecho al ingreso todos los peruanos, se ve como si las hallán pivatizado, el pago del derecho por parqueo al lugar donde se embarcan para ir a las islas ballestas me parece un exeso, 5 soles la hora, osea cada usuario esta obligado a pagar 15 soles, costa de cochera mas caro que en Lima, las pistas para las playas estan bien deterioradas, llenas de huecos, encalaminados y trochas por tramos y tampoco se ve personal que este dando mantenimiento a las pistas y que justifiquen el cobro por ir a las playas con tarifas tan altas, con ese criterio entonces todos los peruanos estariamos obligados a pagar 11 soles para poder bañarnos en cualquie playa de nuestro litoral, teniendo en cuenta que todos contribuimos con el país pagando nuestros impuestos directamente con los impuestos a nuestros sueldos y con los impuestos nuestros patrimonios privados que pagamos y indirectamente con los impuestos que pagamos al comprar los articulos consumidos diariamente, considerardo que nuestros impuestos son uno de los mas caros de la región, frente a esta problematica podriamos hacernos la siguiente pregunta, merecemos los peruanos pagar para el ingreso a una playa de nuestro mar Peruano y sobre todo si algunos hemos nacido en Ica?",atractivos,negativo
gm_6332c151eb12f596,Reserva Nacional de Paracas,B_minado,5,"Nunca habia ido a la Reserva y me pareció muy lindo todo. Asistí con unos sobrinos argentinos de 12 y 9 años, al explicarles lo q era una reserva comenzaron a recolectar vasitos, envolturas y más. Lamentablemente mi sobrina piso algo punzante de metal q gracias a Dios no se lo clavó. Fuí a hacerle saber a los guardias y me explicaron q todos los dias limpian las playas pero q la gente no colabora eso es muy triste. Me dijeron q vaya al museo q alli me darian unos polos por colaborar con la reserva, los chicos entusiasmados quisieron ir pero lamentablemente ya no tenian polos y les regalaron un librito para pintar y desarrollar unos laberintos, les dieron también esas sintas donde se cuela el alcohol, mascarillas y un toma todo de metal muy lindo. Todo rotulado con nombre de la reserva. Felices nos retiramos del museo q por cierto es muy interesante. Gracias por alentar a los niños y motivarlos a cuidar el medio ambiente!!",atractivos,positivo
gm_5f15b04f6790cc6d,Reserva Nacional de Paracas,B_minado,5,"Ess bueno.. Se puede ir con niños antes de partir ahi muchos restaurantes por la zona.. Para ir a la reserva tienes q comprar un tiquet y alquilar un bote q te llebe aparte del impuesto ya echo esto esperar a que te den tu pulsera y poder ingresar , ahí encontrarás focas pingüinos de humblot y aves guanareas etc..!! es un lugar hermoso q vale la pena visitar..",atractivos,positivo
gm_7a45b66aa035e741,Reserva Nacional de Paracas,B_minado,3,"It would be pretty difficult to do this on your own so I would recommend a guide. However, the guide we had was completely incompetent and seemed to be more interested in getting us to the restaurant where he was getting commission. Make sure you don't skimp on money for a good tour!",atractivos,positivo
gm_3ca9a17c0cd0a2e9,Reserva Nacional de Paracas,B_minado,5,"Bonito lugar para relajarse, aguas muy limpias, visitar mejor días de semana los sábados y domingos mucha gente",atractivos,positivo
gm_3b9394d4a592b4f9,Santuario Arqueológico de Pachacámac,B_minado,3,"Si bien el sitio arqueológico es muy interesante, no se puede acceder a ningún templo, solo se pueden recorrer sus exteriores. El museo del sitio está muy bueno, aunque la iluminación es bastante mala ya que no te permite tomar buenas fotografías. En general el estado de los templos está muy deteriorado.",atractivos,positivo
gm_2169de7b8340c450,Santuario Arqueológico de Pachacámac,B_minado,1,"The place is really nice and big but you can't enter most of it. You are only allowed in a kind of street together with cars. There are way too many small areas closed for no reason and no explanation, you can definitely see that there is a clear way to access with even footprints. Guards are standing in areas restricted for visitors and most of the time even standing on ruins whistling at you if you accidentally step on the sand out of the way. It's still nice to go there for a walk but the experience in general is not that far from looking at pictures in a museum.",atractivos,negativo
